RideID;RideAddressID;Coordenadas Inicio;Coordenadas Fim;Distancia_km;Duracao_min;ProductID;Price;ProductID_normalizado;CategoriaFinal
1190957;2349791;-23.587726699999997,-46.6770775;-23.6840095,-46.77457680000001;20.41;35.88;Black;68.0;black;Black
1190957;2349791;-23.587726699999997,-46.6770775;-23.6840095,-46.77457680000001;20.41;35.88;Black Bag;82.0;black bag;Black
1190958;2349793;-23.5255082,-46.8201355;-23.5229638,-46.8286137;1.79;5.35;Black;10.5;black;Black
1190958;2349793;-23.5255082,-46.8201355;-23.5229638,-46.8286137;1.79;5.35;Black Bag;14.5;black bag;Black
1190959;2349795;-22.6812622,-43.2886291;-22.7077622,-43.3388544;9.05;16.75;Black;31.5;black;Black
1190961;2349799;-23.5651878,-46.448167399999996;-23.538229,-46.490537;11.22;19.35;Black;37.0;black;Black
1190962;2349801;-19.9610818,-44.0507115;-19.957482,-44.065717;1.83;3.58;Black;14.5;black;Black
1190966;2349809;-23.7527467,-46.6988537;-23.741196,-46.6807798;2.81;8.43;Black;15.0;black;Black
1190966;2349809;-23.7527467,-46.6988537;-23.741196,-46.6807798;2.81;8.43;Black Bag;18.5;black bag;Black
1190969;2349815;-23.5651878,-46.448167399999996;-23.538229,-46.490537;9.15;19.05;Black;37.0;black;Black
1190970;2349817;-23.4414012,-46.541011999999995;-23.4603007,-46.4943605;8.02;20.93;Black;31.5;black;Black
1190970;2349817;-23.4414012,-46.541011999999995;-23.4603007,-46.4943605;8.02;20.93;Black Bag;38.5;black bag;Black
1190971;2349819;-23.559747599999998,-46.4469488;-23.5699673,-46.40899779999999;6.09;16.4;Black;26.5;black;Black
1190973;2349823;-19.9645938,-43.9807865;-19.9678465,-43.9636663;2.48;6.98;Black;14.0;black;Black
1190975;2349827;-23.6868758,-46.5214142;-23.654648,-46.5255792;4.84;15.3;Black;22.0;black;Black
1190976;2349829;-23.5896634,-46.543752999999995;-23.4624636,-46.4046102;33.69;42.28;Black;112.5;black;Black
1190977;2349831;-15.8081342,-48.0820734;-15.815231,-48.0635752;3.07;7.33;Black;15.5;black;Black
1190978;2349833;-23.5896634,-46.543752999999995;-23.4624636,-46.4046102;33.69;42.28;Black;112.5;black;Black
1190979;2349835;-25.4549228,-49.359999099999996;-25.4928963,-49.3244152;7.0;13.67;Black;33.0;black;Black
1190980;2349837;-23.687179,-46.5207089;-23.654648,-46.5255792;5.07;13.85;Black;22.0;black;Black
1190982;2349841;-23.526956,-46.8201871;-23.5229638,-46.8286137;1.63;4.57;Black;10.5;black;Black
1190986;2349849;-23.5261537,-46.8196448;-23.5229638,-46.8286137;1.9;6.2;Black;10.5;black;Black
1190990;2349857;-22.9043848,-43.1776241;-22.918997,-43.1940511;5.61;12.72;Black;23.0;black;Black
1190992;2349861;-25.432368099999998,-49.1961344;-25.4502943,-49.0694779;14.3;18.82;Black;54.5;black;Black
1190993;2349863;-23.526956,-46.8201871;-23.5229638,-46.8286137;1.63;4.57;Black;10.5;black;Black
1190997;2349871;-22.7744572,-43.3977175;-22.6112124,-43.1779419;37.19;61.22;Black;130.0;black;Black
1190998;2349873;-19.9053993,-43.9660491;-19.9062524,-43.97135100000001;0.96;3.48;Black;12.0;black;Black
1191000;2349877;-23.6383132,-46.729136;-23.57608789999999,-46.5785013;23.57;50.52;Black;88.5;black;Black
1191001;2349879;-25.421898,-49.34861;-25.4594898,-49.52381889999999;20.6;22.68;Black;76.5;black;Black
1191002;2349881;-23.5730033,-46.8047361;-23.5588091,-46.837692;4.79;11.2;Black;27.5;black;Black
1191007;2349891;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black;67.0;black;Black
1191007;2349891;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black Bag;81.0;black bag;Black
1191010;2349897;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black;67.0;black;Black
1191010;2349897;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black Bag;81.0;black bag;Black
1191011;2349899;-19.9330749,-43.9305992;-19.9197229,-43.9393338;3.42;12.0;Black;17.0;black;Black
1191012;2349901;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black;67.0;black;Black
1191012;2349901;-23.538174,-46.6502697;-23.6658478,-46.63942779999999;16.58;33.2;Black Bag;81.0;black bag;Black
1191019;2349915;-23.560164,-46.6382337;-23.5565319,-46.66363829999999;4.76;19.08;Black;26.0;black;Black
1191019;2349915;-23.560164,-46.6382337;-23.5565319,-46.66363829999999;4.76;19.08;Black Bag;32.0;black bag;Black
1191020;2349917;-19.9311968,-43.92317759999999;-19.9282599,-43.92947700000001;1.0;3.02;Black;12.0;black;Black
1191022;2349921;-19.858478899999998,-43.9061866;-19.8420472,-43.8919898;4.41;9.0;Black;18.0;black;Black
1191023;2349923;-23.560164,-46.6382337;-23.5565319,-46.66363829999999;4.76;19.08;Black;26.0;black;Black
1191023;2349923;-23.560164,-46.6382337;-23.5565319,-46.66363829999999;4.76;19.08;Black Bag;32.0;black bag;Black
1191027;2349931;-19.858478899999998,-43.9061866;-19.8420472,-43.8919898;4.41;9.0;Black;18.0;black;Black
1191028;2349933;-22.808266099999997,-43.4149175;-22.7835931,-43.36061489999999;8.42;22.35;Black;31.5;black;Black
1191029;2349935;-22.7155953,-43.5569407;-22.7053789,-43.5714329;2.43;7.38;Black;12.5;black;Black
1191030;2349937;-22.964964400000003,-43.1797912;-22.8138522,-43.3673547;38.04;47.33;Black;107.5;black;Black
1191031;2349939;-23.661621699999998,-46.7887236;-23.6720621,-46.7730583;2.61;8.9;Black;18.0;black;Black
1191032;2349941;-22.808266099999997,-43.4149175;-22.7835931,-43.36061489999999;8.74;16.72;Black;31.5;black;Black
1191033;2349943;-23.468070899999997,-46.5693896;-23.4327522,-46.40468669999999;24.23;33.9;Black;86.0;black;Black
1191034;2349945;-22.964964400000003,-43.1797912;-22.8138522,-43.3673547;38.04;47.33;Black;107.5;black;Black
1191037;2349951;-22.939375899999998,-43.3427048;-22.8805346,-43.4454281;27.07;39.55;Black;86.0;black;Black
1191044;2349965;-23.4334968,-46.72018180000001;-23.454128,-46.7391604;4.29;11.92;Black;19.0;black;Black
1191047;2349971;-22.9333742,-43.1863582;-22.842623,-43.3431196;24.82;34.23;Black;74.5;black;Black
1191048;2349973;-23.5290372,-46.9023252;-23.5599119,-46.9069827;4.83;15.27;Black;21.0;black;Black
1191049;2349975;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.5;black;Black
1191051;2349979;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.5;black;Black
1191054;2349985;-15.7799611,-47.8744354;-15.7710836,-47.8847879;2.46;4.88;Black;16.5;black;Black
1191055;2349987;-23.559167,-46.661131;-23.550892,-46.440633;37.62;47.47;Black;96.0;black;Black
1191055;2349987;-23.559167,-46.661131;-23.550892,-46.440633;37.62;47.47;Black Bag;115.5;black bag;Black
1191056;2349989;-23.0240193,-43.4773287;-22.9191592,-43.3896331;18.26;27.22;Black;68.0;black;Black
1191057;2349991;-23.0240193,-43.4773287;-22.9191592,-43.3896331;18.26;27.22;Black;68.0;black;Black
1191058;2349993;-25.4831868,-49.318214999999995;-25.551766,-49.24465679999999;12.81;26.03;Black;54.5;black;Black
1191061;2349999;-15.7799611,-47.8744354;-15.7710836,-47.8847879;2.46;4.88;Black;16.5;black;Black
1191062;2350000;-25.4831868,-49.318214999999995;-25.551766,-49.24465679999999;12.81;26.03;Black;54.5;black;Black
1191063;2350003;-23.5964379,-46.455217;-23.6030871,-46.4825036;4.25;12.37;Black;23.0;black;Black
1191064;2350005;-15.7799611,-47.8744354;-15.7710836,-47.8847879;2.46;4.88;Black;16.5;black;Black
1191065;2350007;-23.6295499,-46.5529078;-23.6134164,-46.5723986;4.05;12.17;Black;21.0;black;Black
1191066;2350009;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.5;black;Black
1191069;2350015;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.5;black;Black
1191071;2350019;-19.9427395,-43.9171104;-19.9394733,-43.9198075;0.85;2.77;Black;12.0;black;Black
1191072;2350021;-29.9719219,-51.17026899999999;-29.98073430000001,-51.124458;9.88;12.28;Black;42.0;black;Black
1191073;2350023;-19.9094768,-43.946024699999995;-19.9036012,-43.9644333;2.87;7.5;Black;15.0;black;Black
1191074;2350025;-23.6763737,-46.5547079;-23.6552304,-46.5720244;5.39;14.12;Black;18.5;black;Black
1191076;2350029;-25.4830275,-49.246631199999996;-25.500369,-49.255754;3.01;6.43;Black;19.0;black;Black
1191077;2350031;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.0;black;Black
1191078;2350033;-23.498012499999998,-46.7469311;-23.5966927,-46.60119570000001;26.56;39.23;Black;99.5;black;Black
1191078;2350033;-23.498012499999998,-46.7469311;-23.5966927,-46.60119570000001;26.56;39.23;Black Bag;119.0;black bag;Black
1191079;2350035;-19.914102,-43.9884437;-19.8320742,-44.04188239999999;14.85;30.52;Black;68.0;black;Black
1191080;2350037;-19.914139,-43.9882329;-19.8790551,-44.00496199999999;5.44;12.87;Black;22.0;black;Black
1191081;2350039;-19.7931297,-43.9415085;-19.7711069,-43.93448980000001;3.3;8.72;Black;20.0;black;Black
1191082;2350041;-22.9392405,-43.3427802;-22.8805346,-43.4454281;27.07;39.55;Black;85.0;black;Black
1191083;2350043;-30.044221800000003,-51.222530899999995;-30.0324653,-51.1014364;16.87;33.18;Black;60.0;black;Black
1191086;2350049;-19.824161,-43.9965122;-19.8027272,-44.00112190000001;3.13;8.72;Black;19.0;black;Black
1191089;2350055;-23.3988565,-46.4297818;-23.4189409,-46.4600794;4.46;11.22;Black;19.0;black;Black
1191092;2350061;-22.8816041,-43.08470529999999;-22.817215,-43.0189646;13.27;20.55;Black;43.0;black;Black
1191095;2350067;-23.5612598,-46.6741964;-23.5417488,-46.5094048;19.18;37.03;Black;69.5;black;Black
1191095;2350067;-23.5612598,-46.6741964;-23.5417488,-46.5094048;19.18;37.03;Black Bag;85.0;black bag;Black
1191097;2350071;-25.4636024,-49.30119670000001;-25.45060909999999,-49.28767550000001;3.2;6.73;Black;19.0;black;Black
1191099;2350075;-22.896175,-43.123872299999995;-22.8341811,-42.9657172;22.61;38.42;Black;71.5;black;Black
1191100;2350077;-22.896175,-43.123872299999995;-22.8341811,-42.9657172;22.61;38.42;Black;71.5;black;Black
1191102;2350080;-25.4636024,-49.30119670000001;-25.45060909999999,-49.28767550000001;3.2;6.73;Black;19.0;black;Black
1191103;2350083;-22.9168395,-43.2494445;-22.8995123,-43.3091892;11.65;17.32;Black;38.0;black;Black
1191106;2350089;-25.4636024,-49.30119670000001;-25.45060909999999,-49.28767550000001;3.2;6.73;Black;20.0;black;Black
1191107;2350091;-15.794364999999999,-47.948435499999995;-15.8144114,-48.00828819999999;8.78;12.63;Black;29.5;black;Black
1191108;2350093;-23.5570697,-46.638706299999996;-23.5729052,-46.6548158;2.6;10.55;Black;15.5;black;Black
1191108;2350093;-23.5570697,-46.638706299999996;-23.5729052,-46.6548158;2.6;10.55;Black Bag;19.0;black bag;Black
1191109;2350095;-23.65668,-46.6027407;-23.6970566,-46.6493636;8.77;24.95;Black;32.5;black;Black
1191110;2350097;-23.545189,-46.6947349;-23.5636901,-46.6931537;2.98;12.1;Black;16.0;black;Black
1191110;2350097;-23.545189,-46.6947349;-23.5636901,-46.6931537;2.98;12.1;Black Bag;20.0;black bag;Black
1191111;2350099;-29.8453744,-51.1590042;-29.8520664,-51.1735879;2.2;6.45;Black;14.5;black;Black
1191112;2350101;-22.9381442,-43.1775478;-22.9879926,-43.2483803;16.33;39.07;Black;45.0;black;Black
1191114;2350105;-23.6568665,-46.602263699999995;-23.7350383,-46.5868549;16.69;23.85;Black;52.5;black;Black
1191116;2350109;-22.9168395,-43.2494445;-22.8995123,-43.3091892;11.65;17.32;Black;38.0;black;Black
1191117;2350111;-23.6568665,-46.602263699999995;-23.7350383,-46.5868549;16.7;23.07;Black;52.5;black;Black
1191118;2350113;-23.545189,-46.6947349;-23.5636901,-46.6931537;2.98;12.1;Black;16.0;black;Black
1191118;2350113;-23.545189,-46.6947349;-23.5636901,-46.6931537;2.98;12.1;Black Bag;20.0;black bag;Black
1191119;2350115;-22.9168395,-43.2494445;-22.8995123,-43.3091892;11.65;17.32;Black;38.0;black;Black
1191120;2350117;-15.8332033,-48.0398521;-15.8610153,-48.04152039999999;4.67;9.48;Black;21.0;black;Black
1191121;2350119;-23.5374247,-46.295474899999995;-23.502407,-46.3942972;12.71;31.1;Black;49.0;black;Black
1191123;2350123;-23.537361399999998,-46.295772199999995;-23.502407,-46.3942972;12.71;31.1;Black;48.5;black;Black
1191124;2350125;-23.611820899999998,-46.476572;-23.6201556,-46.5037362;3.69;8.57;Black;18.0;black;Black
1191125;2350127;-23.4823173,-46.35436740000001;-23.45566910000001,-46.3461717;5.08;13.25;Black;21.0;black;Black
1191125;2350127;-23.4823173,-46.35436740000001;-23.45566910000001,-46.3461717;5.08;13.25;Black Bag;26.0;black bag;Black
1191127;2350131;-23.5371614,-46.78192010000001;-23.5822156,-46.8026106;8.07;21.17;Black;30.5;black;Black
1191127;2350131;-23.5371614,-46.78192010000001;-23.5822156,-46.8026106;8.07;21.17;Black Bag;37.5;black bag;Black
1191128;2350133;-22.7507944,-43.4402611;-22.74323,-43.485447;5.67;14.95;Black;23.0;black;Black
1191131;2350139;-30.013768400000004,-51.1715903;-30.0039775,-51.1132527;8.46;17.3;Black;45.0;black;Black
1191132;2350141;-22.8042007,-43.2066412;-22.8998413,-43.2243652;13.65;15.73;Black;42.0;black;Black
1191133;2350143;-19.9327368,-43.9563672;-19.91357,-43.97870599999999;4.65;14.3;Black;22.0;black;Black
1191135;2350147;-22.939019,-43.178291;-22.9879926,-43.2483803;14.53;29.22;Black;42.0;black;Black
1191137;2350151;-30.022339000000002,-51.151367;-30.1068436,-51.1404947;12.38;23.57;Black;52.5;black;Black
1191138;2350153;-19.9327368,-43.9563672;-19.91357,-43.97870599999999;4.65;14.3;Black;22.0;black;Black
1191141;2350159;-23.5759386,-46.6160384;-23.6169325,-46.64945139999999;7.56;20.37;Black;32.5;black;Black
1191141;2350159;-23.5759386,-46.6160384;-23.6169325,-46.64945139999999;7.56;20.37;Black Bag;39.0;black bag;Black
1191146;2350169;-23.5068382,-46.6929288;-23.48875,-46.6812327;3.51;10.27;Black;17.0;black;Black
1191146;2350169;-23.5068382,-46.6929288;-23.48875,-46.6812327;3.51;10.27;Black Bag;21.0;black bag;Black
1191149;2350175;-23.5068382,-46.6929288;-23.48875,-46.6812327;3.51;10.27;Black;17.0;black;Black
1191149;2350175;-23.5068382,-46.6929288;-23.48875,-46.6812327;3.51;10.27;Black Bag;21.0;black bag;Black
1191152;2350181;-23.5042667,-46.6877784;-23.4866292,-46.64802820000001;6.1;17.0;Black;27.0;black;Black
1191152;2350181;-23.5042667,-46.6877784;-23.4866292,-46.64802820000001;6.1;17.0;Black Bag;33.5;black bag;Black
1191155;2350187;-15.800922199999999,-47.8713353;-15.8011159,-47.879288;1.81;5.23;Black;10.5;black;Black
1191159;2350195;-23.689642199999998,-46.591555199999995;-23.7440692,-46.609421;9.29;22.27;Black;38.0;black;Black
1191159;2350195;-23.689642199999998,-46.591555199999995;-23.7440692,-46.609421;9.29;22.27;Black Bag;46.5;black bag;Black
1191160;2350197;-23.6640725,-46.507656999999995;-23.5442011,-46.6374605;25.07;50.72;Black;83.0;black;Black
1191166;2350209;-25.4401804,-49.1828673;-25.454004,-49.08616250000001;12.79;17.92;Black;54.5;black;Black
1191174;2350225;-22.879858199999997,-43.2937891;-22.8371489,-43.2738342;9.37;19.13;Black;33.5;black;Black
1191178;2350233;-22.7786199,-43.3193931;-22.7757599,-43.30875839999999;1.81;6.98;Black;11.5;black;Black
1191179;2350235;-22.9582883,-43.3559978;-22.927477,-43.39134500000001;7.47;17.23;Black;30.5;black;Black
1191180;2350237;-23.55980469999999,-46.4858179;-23.531283,-46.4020828;13.27;30.63;Black;46.0;black;Black
1191182;2350241;-23.622885,-46.6704963;-23.7010892,-46.63787639999999;12.46;31.93;Black;49.0;black;Black
1191182;2350241;-23.622885,-46.6704963;-23.7010892,-46.63787639999999;12.46;31.93;Black Bag;59.5;black bag;Black
1191184;2350245;-23.7047478,-46.61717640000001;-23.6927509,-46.619591;2.81;8.42;Black;11.5;black;Black
1191184;2350245;-23.7047478,-46.61717640000001;-23.6927509,-46.619591;2.81;8.42;Black Bag;14.5;black bag;Black
1191185;2350247;-23.6465608,-46.753198100000006;-23.6574758,-46.69183549999999;8.05;20.62;Black;35.5;black;Black
1191189;2350255;-23.4267853,-46.49803170000001;-23.494012,-46.471332;16.61;24.58;Black;47.0;black;Black
1191189;2350255;-23.4267853,-46.49803170000001;-23.494012,-46.471332;16.61;24.58;Black Bag;56.5;black bag;Black
1191190;2350257;-22.803495,-43.202511;-22.8045523,-43.1789787;3.89;9.93;Black;16.5;black;Black
1191192;2350261;-23.7047478,-46.61717640000001;-23.6927509,-46.619591;2.81;8.42;Black;12.5;black;Black
1191195;2350267;-23.622966,-46.670658;-23.7010892,-46.63787639999999;12.18;33.05;Black;49.0;black;Black
1191195;2350267;-23.622966,-46.670658;-23.7010892,-46.63787639999999;12.18;33.05;Black Bag;59.5;black bag;Black
1191197;2350271;-22.803495,-43.202511;-22.8045523,-43.1789787;3.79;9.15;Black;16.5;black;Black
1191198;2350273;-23.5819674,-46.56360850000001;-23.6196995,-46.4189432;20.99;47.87;Black;74.5;black;Black
1191199;2350275;-23.5819674,-46.56360850000001;-23.6196995,-46.4189432;20.99;47.87;Black;74.5;black;Black
1191200;2350277;-19.8182059,-43.99876869999999;-19.8027272,-44.00112190000001;2.61;7.3;Black;16.0;black;Black
1191201;2350279;-23.622885,-46.6704963;-23.7010892,-46.63787639999999;12.17;33.03;Black;49.5;black;Black
1191201;2350279;-23.622885,-46.6704963;-23.7010892,-46.63787639999999;12.17;33.03;Black Bag;60.0;black bag;Black
1191203;2350283;-23.468070899999997,-46.5693896;-23.4939326,-46.4712443;26.67;32.43;Black;71.5;black;Black
1191204;2350285;-23.5633521,-46.50657560000001;-23.5978629,-46.3983862;15.37;35.02;Black;55.5;black;Black
1191204;2350285;-23.5633521,-46.50657560000001;-23.5978629,-46.3983862;15.37;35.02;Black Bag;67.5;black bag;Black
1191205;2350287;-25.500369,-49.255753999999996;-25.5168551,-49.2562863;2.68;6.87;Black;17.0;black;Black
1191206;2350289;-19.8420472,-43.8919898;-19.7886892,-43.9678247;17.98;30.45;Black;67.5;black;Black
1191207;2350291;-22.834723,-43.318768;-22.8319643,-43.3290879;1.61;4.92;Black;11.5;black;Black
1191208;2350293;-22.813979800000002,-43.070698799999995;-22.8250717,-43.04910429999999;4.43;9.97;Black;20.0;black;Black
1191211;2350299;-22.959180399999997,-43.3557779;-22.927477,-43.39134500000001;7.66;18.17;Black;30.5;black;Black
1191213;2350303;-23.4679398,-46.5692947;-23.4939326,-46.4712443;26.68;32.48;Black;72.0;black;Black
1191215;2350307;-23.688368999999998,-46.8070928;-23.6275537,-46.8112755;16.45;26.57;Black;54.5;black;Black
1191215;2350307;-23.688368999999998,-46.8070928;-23.6275537,-46.8112755;16.45;26.57;Black Bag;66.0;black bag;Black
1191219;2350315;-19.89448399999999,-44.033905;-19.8867255,-44.03543299999999;0.95;2.25;Black;14.5;black;Black
1191221;2350319;-19.8959164,-44.0100662;-19.8784215,-43.9930526;4.27;8.73;Black;18.0;black;Black
1191222;2350321;-22.834723,-43.318768;-22.8319643,-43.3290879;1.61;4.92;Black;11.5;black;Black
1191224;2350325;-23.622524199999997,-46.6853627;-23.661629,-46.7304037;9.33;16.47;Black;34.0;black;Black
1191224;2350325;-23.622524199999997,-46.6853627;-23.661629,-46.7304037;9.33;16.47;Black Bag;41.0;black bag;Black
1191226;2350329;-15.7933031,-47.9446732;-15.835766,-48.0565073;14.97;19.57;Black;44.5;black;Black
1191229;2350335;-19.929751,-43.9799508;-19.9833552,-44.00786650000001;9.68;14.82;Black;38.5;black;Black
1191230;2350337;-19.929937,-43.9799994;-19.98336,-44.0078769;9.67;14.78;Black;38.0;black;Black
1191231;2350339;-19.9569239,-43.9419033;-19.9634313,-43.9493039;2.44;5.73;Black;12.0;black;Black
1191232;2350341;-19.944732899999998,-44.039029199999995;-19.9384354,-44.0297403;2.5;7.5;Black;15.0;black;Black
1191234;2350345;-19.929751,-43.9799508;-19.9833552,-44.00786650000001;9.68;14.82;Black;38.5;black;Black
1191236;2350349;-23.6739549,-46.7125367;-23.6681972,-46.7464662;5.01;14.97;Black;23.0;black;Black
1191236;2350349;-23.6739549,-46.7125367;-23.6681972,-46.7464662;5.01;14.97;Black Bag;27.5;black bag;Black
1191238;2350353;-23.5971887,-46.78138969999999;-23.58078440000001,-46.7583652;5.61;11.7;Black;23.5;black;Black
1191238;2350353;-23.5971887,-46.78138969999999;-23.58078440000001,-46.7583652;5.61;11.7;Black Bag;28.5;black bag;Black
1191239;2350355;-22.959180000000003,-43.355776899999995;-22.8676628,-43.2697912;15.6;17.57;Black;53.5;black;Black
1191240;2350357;-19.929751,-43.9799508;-19.9833552,-44.00786650000001;9.68;14.82;Black;38.5;black;Black
1191241;2350359;-19.9197229,-43.9393338;-19.8843873,-44.0267772;16.25;27.65;Black;54.5;black;Black
1191242;2350361;-23.622524199999997,-46.6853627;-23.661629,-46.7304037;9.33;16.47;Black;34.0;black;Black
1191242;2350361;-23.622524199999997,-46.6853627;-23.661629,-46.7304037;9.33;16.47;Black Bag;41.0;black bag;Black
1191244;2350365;-25.4386798,-49.2944798;-25.544777,-49.24947100000001;17.09;33.77;Black;71.0;black;Black
1191245;2350367;-23.6688019,-46.7366667;-23.7880738,-46.72087579999999;19.84;44.22;Black;69.0;black;Black
1191246;2350369;-22.9582883,-43.3559978;-22.8676628,-43.2697912;15.41;16.63;Black;52.5;black;Black
1191247;2350371;-19.9197229,-43.9393338;-19.8843873,-44.0267772;16.64;28.63;Black;63.0;black;Black
1191248;2350373;-23.5971887,-46.78138969999999;-23.58078440000001,-46.7583652;5.61;11.7;Black;23.5;black;Black
1191248;2350373;-23.5971887,-46.78138969999999;-23.58078440000001,-46.7583652;5.61;11.7;Black Bag;28.5;black bag;Black
1191250;2350377;-23.5540569,-46.6627865;-23.627851,-46.657645;13.02;21.35;Black;48.5;black;Black
1191250;2350377;-23.5540569,-46.6627865;-23.627851,-46.657645;13.02;21.35;Black Bag;58.5;black bag;Black
1191252;2350381;-19.9197229,-43.9393338;-19.8843873,-44.0267772;16.25;27.65;Black;63.0;black;Black
1191253;2350383;-23.5474428,-46.7570686;-23.485752,-46.8060085;14.81;25.02;Black;57.0;black;Black
1191253;2350383;-23.5474428,-46.7570686;-23.485752,-46.8060085;14.81;25.02;Black Bag;67.0;black bag;Black
1191260;2350397;-23.6510729,-46.53115930000001;-23.6853351,-46.5509479;5.18;12.67;Black;23.0;black;Black
1191261;2350399;-23.5759386,-46.6160384;-23.664468,-46.781047;22.55;51.6;Black;85.0;black;Black
1191261;2350399;-23.5759386,-46.6160384;-23.664468,-46.781047;22.55;51.6;Black Bag;103.0;black bag;Black
1191264;2350405;-23.6512497,-46.5313536;-23.6889454,-46.5737539;9.42;16.68;Black;34.5;black;Black
1191266;2350409;-23.021021299999997,-43.488949399999996;-22.8800567,-43.25360939999999;35.3;43.25;Black;105.0;black;Black
1191267;2350411;-23.416428,-46.5053433;-23.464379,-46.5319678;7.25;20.8;Black;30.5;black;Black
1191267;2350411;-23.416428,-46.5053433;-23.464379,-46.5319678;7.25;20.8;Black Bag;38.0;black bag;Black
1191268;2350413;-29.995787999999997,-51.1410945;-30.0107709,-51.1435523;2.8;8.97;Black;18.5;black;Black
1191269;2350415;-23.6510032,-46.5317267;-23.6889454,-46.5737539;9.47;17.1;Black;33.5;black;Black
1191271;2350419;-23.5478865,-46.756749;-23.485752,-46.8060085;11.31;27.72;Black;43.0;black;Black
1191271;2350419;-23.5478865,-46.756749;-23.485752,-46.8060085;11.31;27.72;Black Bag;52.5;black bag;Black
1191272;2350421;-23.0212078,-43.488205;-22.8800567,-43.25360939999999;35.17;43.55;Black;105.0;black;Black
1191273;2350423;-23.5759386,-46.6160384;-23.664468,-46.781047;22.55;51.6;Black;84.0;black;Black
1191273;2350423;-23.5759386,-46.6160384;-23.664468,-46.781047;22.55;51.6;Black Bag;102.0;black bag;Black
1191274;2350425;-23.617523,-46.6777783;-23.7158443,-46.6839093;17.92;29.28;Black;61.0;black;Black
1191274;2350425;-23.617523,-46.6777783;-23.7158443,-46.6839093;17.92;29.28;Black Bag;72.5;black bag;Black
1191276;2350429;-23.6233738,-46.593829299999996;-23.5810757,-46.600227;5.49;14.35;Black;26.0;black;Black
1191277;2350431;-23.617523,-46.6777783;-23.7158443,-46.6839093;17.92;29.28;Black;61.0;black;Black
1191277;2350431;-23.617523,-46.6777783;-23.7158443,-46.6839093;17.92;29.28;Black Bag;72.5;black bag;Black
1191278;2350433;-22.9855454,-43.1927156;-22.9098182,-43.30293749999999;28.21;35.08;Black;86.0;black;Black
1191279;2350435;-23.6609998,-46.7093433;-23.6689558,-46.7912571;14.36;30.65;Black;47.5;black;Black
1191279;2350435;-23.6609998,-46.7093433;-23.6689558,-46.7912571;14.36;30.65;Black Bag;58.0;black bag;Black
1191285;2350447;-23.5533233,-46.62794470000001;-23.5118603,-46.4348218;25.75;48.48;Black;116.5;black;Black
1191285;2350447;-23.5533233,-46.62794470000001;-23.5118603,-46.4348218;25.75;48.48;Black Bag;138.0;black bag;Black
1191286;2350449;-15.8011159,-47.879288;-15.7995347,-47.8709297;2.18;4.67;Black;12.0;black;Black
1191287;2350451;-23.6746137,-46.7130916;-23.6681972,-46.7464662;5.06;15.3;Black;24.0;black;Black
1191287;2350451;-23.6746137,-46.7130916;-23.6681972,-46.7464662;5.06;15.3;Black Bag;29.5;black bag;Black
1191288;2350453;-23.6897026,-46.591452;-23.7440692,-46.609421;8.94;21.85;Black;38.5;black;Black
1191291;2350459;-23.5533233,-46.62794470000001;-23.5118603,-46.4348218;25.75;48.48;Black;116.5;black;Black
1191291;2350459;-23.5533233,-46.62794470000001;-23.5118603,-46.4348218;25.75;48.48;Black Bag;138.0;black bag;Black
1191296;2350469;-15.8011159,-47.879288;-15.7995347,-47.8709297;2.18;4.67;Black;12.0;black;Black
1191298;2350473;-30.018773,-51.175658999999996;-30.0172154,-51.1593975;2.15;6.52;Black;15.5;black;Black
1191299;2350475;-22.8985492,-43.179035;-22.9068034,-43.1899691;2.59;10.57;Black;14.5;black;Black
1191301;2350479;-22.81237,-43.190168;-22.8022758,-43.1958919;1.91;5.15;Black;11.5;black;Black
1191302;2350481;-30.018773,-51.175658999999996;-30.0172154,-51.1593975;2.15;6.52;Black;15.5;black;Black
1191303;2350483;-22.8397766,-43.29676209999999;-22.8793489,-43.4763242;24.21;32.12;Black;80.5;black;Black
1191304;2350485;-23.6080629,-46.5465151;-23.649611,-46.5214431;8.41;16.3;Black;31.0;black;Black
1191306;2350489;-22.8397766,-43.29676209999999;-22.8793489,-43.4763242;24.21;32.12;Black;80.5;black;Black
1191307;2350491;-23.5790714,-46.7349794;-23.5444555,-46.8437715;17.12;23.7;Black;61.0;black;Black
1191307;2350491;-23.5790714,-46.7349794;-23.5444555,-46.8437715;17.12;23.7;Black Bag;72.5;black bag;Black
1191308;2350493;-22.993297,-43.2525852;-22.9754639,-43.22832869999999;4.51;8.63;Black;19.0;black;Black
